id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,price,review_scores_rating,reviews_per_month,neighbourhood
14180277,Yes,Grandview-Woodland,Private room in home,Private room,2,1.5,1,66,4.81,1.1,Other
14194524,Yes,Kitsilano,Private room in home,Private room,1,1,1,72,4.81,0.15,Kitsilano
14216608,No,Downtown,Entire condo,Entire home/apt,2,1,1,200,5,0.1,Downtown
14237741,Yes,Grandview-Woodland,Other,Entire home/apt,2,1,1,119,4.92,1.18,Other
14237820,Yes,Kensington-Cedar Cottage,Private room in home,Private room,2,1,1,80,4.75,2.37,Other
14248978,Yes,Downtown Eastside,Entire home,Entire home/apt,2,1,1,149,4.94,2.75,Downtown Eastside
14296335,No,Kensington-Cedar Cottage,Private room in home,Private room,2,1,1,92,4.7,2.61,Other
14406551,Yes,Downtown,Entire rental unit,Entire home/apt,5,2,2,440,4.95,0.98,Downtown
14524029,Yes,South Cambie,Other,Entire home/apt,1,1,1,136,4.85,1.13,Other
14538753,No,Kensington-Cedar Cottage,Other,Entire home/apt,4,1,2,190,4.85,2.23,Other
14569204,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,126,4.93,0.96,Mount Pleasant
14595350,Yes,Kitsilano,Entire condo,Entire home/apt,2,1,1,140,4.82,3.56,Kitsilano
14607432,No,Kensington-Cedar Cottage,Entire home,Entire home/apt,2,1,1,61,4.46,0.39,Other
14612693,Yes,Kensington-Cedar Cottage,Private room in home,Private room,2,1,1,48,4.67,0.92,Other
14613217,Yes,Mount Pleasant,Other,Entire home/apt,2,1,1,187,4.89,1.96,Mount Pleasant
14613265,Yes,Kensington-Cedar Cottage,Private room in home,Private room,2,1,1,33,4.62,0.6,Other
14688071,No,South Cambie,Entire home,Entire home/apt,7,2,3,700,4.85,0.25,Other
14724594,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,124,4.9,0.27,Downtown
14748050,Yes,Marpole,Other,Entire home/apt,4,1,1,66,4.89,2.73,Other
14752363,No,Kitsilano,Other,Entire home/apt,6,2,2,293,4.98,1.6,Kitsilano
14787418,No,Kitsilano,Entire home,Entire home/apt,4,1,2,128,4.97,3.41,Kitsilano
14809328,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,5,1,2,143,4.87,3.29,Other
14809450,No,Dunbar Southlands,Entire home,Entire home/apt,4,1,2,155,4.62,0.19,Other
14831562,Yes,Victoria-Fraserview,Private room in home,Private room,2,1,1,72,4.89,1.28,Other
14831774,Yes,Victoria-Fraserview,Private room in home,Private room,1,1,1,54,4.93,1.26,Other
14840968,Yes,Arbutus Ridge,Private room in home,Private room,2,1,1,81,4.7,1,Other
14843816,No,Downtown,Entire rental unit,Entire home/apt,3,1,2,198,4.83,0.05,Downtown
14856847,No,Kensington-Cedar Cottage,Private room in home,Private room,2,1,1,112,4.78,2.67,Other
14869865,Yes,Victoria-Fraserview,Private room in home,Private room,2,1,1,68,4.86,0.44,Other
14887513,Yes,Hastings-Sunrise,Other,Entire home/apt,2,1,2,114,4.9,2.87,Other
14992464,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,218,4.96,1.65,Downtown
15037603,No,Grandview-Woodland,Other,Entire home/apt,2,1,1,94,4.82,3.42,Other
15040167,Yes,Riley Park,Entire home,Entire home/apt,4,2,2,154,4.73,0.14,Other
15041985,No,Renfrew-Collingwood,Other,Entire home/apt,2,1,1,158,4.76,0.98,Other
15043236,Yes,Downtown Eastside,Other,Entire home/apt,2,1,1,150,4.96,1.01,Downtown Eastside
15098201,Yes,Sunset,Other,Entire home/apt,4,1,1,94,4.82,2.1,Other
15111957,Yes,Victoria-Fraserview,Private room in home,Private room,2,1,1,68,4.93,0.62,Other
15161144,Yes,West Point Grey,Entire rental unit,Entire home/apt,6,2.5,2,289,5,3.71,Other
15197174,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,0,100,4.91,4.51,Mount Pleasant
15260043,No,Downtown,Entire condo,Entire home/apt,2,1,1,126,4.81,0.33,Downtown
15288267,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,140,4.94,0.17,Downtown
15321958,No,Kitsilano,Other,Private room,1,1,1,59,4.58,0.47,Kitsilano
15329853,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,4,1,2,205,4.87,1.94,Other
15330197,No,Downtown,Entire condo,Entire home/apt,6,2,2,522,5,0.27,Downtown
15363953,No,Kitsilano,Other,Private room,1,1,1,59,4.28,0.34,Kitsilano
15471901,Yes,Downtown,Entire condo,Entire home/apt,2,1,0,138,4.54,0.56,Downtown
15504479,No,Downtown,Other,Entire home/apt,4,1,1,161,4.81,4.92,Downtown
15508214,No,Fairview,Other,Private room,2,1.5,4,175,4.83,0.4,Other
15514194,No,Oakridge,Entire home,Entire home/apt,2,1,1,118,4.86,0.71,Other
15542567,Yes,Kitsilano,Entire home,Entire home/apt,5,1,2,350,4.92,3.46,Kitsilano
15642866,No,Kitsilano,Entire condo,Entire home/apt,6,1,2,207,4.65,1.55,Kitsilano
15646460,Yes,South Cambie,Entire home,Entire home/apt,10,3,4,320,4.9,0.95,Other
15648459,No,Kitsilano,Private room in home,Private room,1,1.5,1,160,4.88,0.66,Kitsilano
15706251,No,Downtown,Entire condo,Entire home/apt,6,2,3,196,4.76,0.17,Downtown
15803843,Yes,Kitsilano,Entire condo,Entire home/apt,4,1,2,360,4.99,1.06,Kitsilano
16026015,Yes,Hastings-Sunrise,Other,Entire home/apt,6,1,2,120,4.83,4.39,Other
16158419,No,Kensington-Cedar Cottage,Entire home,Entire home/apt,3,1,0,101,4.96,2.56,Other
16166488,No,Sunset,Entire home,Entire home/apt,4,1,1,113,4.7,1.01,Other
16232948,Yes,Downtown,Other,Entire home/apt,2,1,1,255,4.83,0.51,Downtown
16288021,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,100,5,0.19,Downtown
16315060,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,148,4.81,5.18,Downtown
16491614,Yes,West End,Entire rental unit,Entire home/apt,2,1,1,168,4.82,2.64,Other
16621051,No,Kitsilano,Entire condo,Entire home/apt,3,1,1,110,4,0.14,Kitsilano
16719878,No,West Point Grey,Entire home,Entire home/apt,8,3,3,1100,4.96,0.25,Other
16947736,No,Downtown,Other,Private room,2,1,0,86,4.88,2.43,Downtown
16973311,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,169,4.85,4.26,Downtown
17195893,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,7,2,3,407,4.91,1.3,Other
17256037,Unknown,West End,Entire rental unit,Entire home/apt,4,2.5,2,484,5,0.04,Other
17282580,No,Downtown Eastside,Other,Entire home/apt,2,1,1,326,4.5,1.1,Downtown Eastside
17302474,No,Downtown,Other,Private room,2,1,1,50,4.76,3.11,Downtown
17331922,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,82,4.57,0.91,Downtown
17383030,No,Hastings-Sunrise,Entire rental unit,Entire home/apt,4,1,2,227,4.81,0.99,Other
17494290,No,Marpole,Other,Private room,2,1,1,61,4,0.08,Other
17580870,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,4,1,2,153,4.91,1.51,Other
17655199,Yes,Downtown Eastside,Entire home,Entire home/apt,2,1,1,120,4.96,3.09,Downtown Eastside
17683724,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,335,4.86,0.92,Other
17714487,Yes,West End,Entire condo,Entire home/apt,4,2,2,150,4.97,0.62,Other
17733636,Yes,Downtown,Entire condo,Entire home/apt,3,1,1,110,4.93,0.56,Downtown
17734782,Yes,Hastings-Sunrise,Other,Entire home/apt,3,1,1,98,4.96,2.5,Other
17767948,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,5,1,2,116,4.86,0.44,Other
17878232,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,395,4.82,2.59,Downtown
17906967,Yes,Mount Pleasant,Entire condo,Entire home/apt,2,1,1,175,4.95,4.5,Mount Pleasant
17911210,Yes,Downtown,Other,Private room,2,1,1,189,4.94,0.82,Downtown
17994715,Yes,Downtown,Entire condo,Entire home/apt,2,1,0,125,4.96,0.25,Downtown
18058854,Yes,Hastings-Sunrise,Other,Entire home/apt,2,1,1,136,4.92,1.75,Other
18063805,Yes,Marpole,Private room in home,Private room,1,1.5,1,67,4.81,2.32,Other
18273285,Yes,Kitsilano,Entire home,Entire home/apt,4,1,3,343,5,1.02,Kitsilano
18339479,Yes,Grandview-Woodland,Entire home,Entire home/apt,6,2,3,366,4.77,0.88,Other
18357164,Yes,Hastings-Sunrise,Other,Entire home/apt,2,1,1,94,4.96,2.98,Other
18487637,Yes,West Point Grey,Entire home,Entire home/apt,6,2,3,2708,4.95,2.17,Other
18581544,Yes,Downtown,Entire condo,Entire home/apt,6,2,3,277,4.94,5.35,Downtown
18616579,No,Hastings-Sunrise,Other,Entire home/apt,2,1,1,133,4.77,0.84,Other
18617790,Yes,Arbutus Ridge,Other,Entire home/apt,4,1,2,138,4.89,3.31,Other
18631459,Yes,Sunset,Entire home,Entire home/apt,2,1,1,128,4.97,2.3,Other
18657916,Yes,South Cambie,Entire home,Entire home/apt,6,1,2,459,4.88,0.75,Other
18736292,Yes,Riley Park,Other,Entire home/apt,2,1,1,150,4.92,1.4,Other
18773655,No,Marpole,Entire home,Entire home/apt,4,1,1,149,4.68,1.46,Other
18821801,Yes,Downtown,Entire condo,Entire home/apt,4,1.5,2,195,5,4.78,Downtown
18879201,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,90,4.76,1.04,Downtown
18913359,No,West End,Other,Private room,2,1,1,550,4.96,0.98,Other
18914357,Yes,Downtown,Entire condo,Entire home/apt,4,2,2,349,5,0.99,Downtown
18917744,Yes,Grandview-Woodland,Entire home,Entire home/apt,7,3,3,288,5,0.06,Other
18972366,No,Kensington-Cedar Cottage,Other,Entire home/apt,4,1,1,158,4.69,0.95,Other
19019070,Yes,Riley Park,Other,Entire home/apt,4,1,1,156,4.9,3.37,Other
19055891,No,Kitsilano,Other,Entire home/apt,2,1,1,178,4.67,3.09,Kitsilano
19057656,Yes,Downtown,Entire condo,Entire home/apt,6,2,3,333,4.91,1.71,Downtown
19071363,No,Downtown,Entire condo,Entire home/apt,4,2,2,450,4.84,1.38,Downtown
19073601,No,Downtown,Other,Shared room,2,1,1,85,4.82,0.32,Downtown
19094811,Yes,Downtown,Entire condo,Entire home/apt,5,2,3,479,5,0.1,Downtown
19111975,Yes,South Cambie,Entire home,Entire home/apt,2,1,1,176,5,2.67,Other
19118514,Yes,Downtown,Entire condo,Entire home/apt,5,2,2,361,4.97,2.14,Downtown
19199606,Yes,Marpole,Private room in home,Private room,5,1,2,132,4.86,4.38,Other
19227353,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,117,4.77,4.05,Downtown
19251596,Yes,Kitsilano,Other,Entire home/apt,4,1,1,170,4.9,1.06,Kitsilano
19274855,Unknown,Downtown,Entire condo,Entire home/apt,4,2.5,2,370,NA,NA,Downtown
19298482,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,180,4.82,1.29,Downtown
19388671,No,Downtown,Entire condo,Entire home/apt,2,1,1,90,4.36,0.15,Downtown
19406398,Yes,Hastings-Sunrise,Other,Entire home/apt,2,1,1,90,4.79,0.51,Other
19434101,Yes,West Point Grey,Other,Entire home/apt,2,1,1,174,4.97,3.07,Other
19555826,Yes,Sunset,Other,Private room,1,1,1,49,4.94,0.2,Other
19664341,No,Hastings-Sunrise,Other,Entire home/apt,5,1.5,3,134,4.89,2.66,Other
19697558,Yes,Kitsilano,Entire home,Entire home/apt,4,2.5,2,322,4.96,2.22,Kitsilano
19802831,No,Mount Pleasant,Entire home,Entire home/apt,5,2.5,3,428,4.92,0.3,Mount Pleasant
19805434,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,95,4.31,0.16,Other
19862607,Yes,Mount Pleasant,Entire home,Entire home/apt,10,2,3,405,4.85,0.27,Mount Pleasant
19866248,No,Kitsilano,Entire home,Entire home/apt,2,1,1,132,4.52,0.62,Kitsilano
19893714,Yes,Hastings-Sunrise,Other,Entire home/apt,2,1,1,95,4.95,1.81,Other
19931966,No,Downtown,Entire condo,Entire home/apt,3,1,2,90,4.3,0.24,Downtown
19946831,Yes,Kerrisdale,Other,Entire home/apt,4,1,1,103,4.9,2.38,Other
19984705,No,Downtown Eastside,Other,Entire home/apt,3,1,1,253,4.71,1.89,Downtown Eastside
19995392,No,Riley Park,Entire home,Entire home/apt,6,2.5,3,829,4.75,0.14,Other
20073140,No,West End,Other,Entire home/apt,2,0,0,113,4.89,0.27,Other
20157432,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,0,77,4.86,0.21,Mount Pleasant
20215396,Yes,Riley Park,Entire rental unit,Entire home/apt,4,1,2,139,4.87,3.15,Other
20216848,Yes,Downtown,Entire rental unit,Entire home/apt,3,1,1,146,4.93,0.98,Downtown
20261505,No,Downtown,Entire rental unit,Entire home/apt,4,1,2,493,4.98,0.81,Downtown
20361528,Yes,Renfrew-Collingwood,Private room in home,Private room,2,1,1,83,4.89,2.65,Other
20426923,Yes,South Cambie,Other,Entire home/apt,6,2,2,151,4.79,0.76,Other
20436839,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,68,NA,NA,Other
20457117,Yes,Grandview-Woodland,Entire condo,Entire home/apt,5,1,1,255,4.95,0.68,Other
20473723,No,Fairview,Entire rental unit,Entire home/apt,2,1,1,140,5,0.13,Other
20498335,Yes,Riley Park,Other,Entire home/apt,2,1,1,150,4.91,2.22,Other
20536417,Yes,Downtown Eastside,Other,Entire home/apt,3,1,1,262,4.87,1.42,Downtown Eastside
20664554,No,Downtown,Entire condo,Entire home/apt,6,2,2,200,4.25,0.73,Downtown
20733186,No,Downtown Eastside,Entire rental unit,Entire home/apt,2,1,1,142,4.55,1.33,Downtown Eastside
20747473,Yes,Grandview-Woodland,Private room in home,Private room,2,1,1,69,4.8,6.84,Other
20798979,Yes,Renfrew-Collingwood,Private room in home,Private room,2,1,1,71,4.73,4.81,Other
20799287,Yes,Grandview-Woodland,Private room in home,Private room,2,1,1,84,4.92,5.44,Other
20856734,Yes,West Point Grey,Other,Entire home/apt,2,1,1,99,4.92,3.11,Other
20873976,Yes,Grandview-Woodland,Other,Private room,2,1,1,111,4.93,2.97,Other
20903006,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,4,1,2,175,5,0.13,Mount Pleasant
20913864,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,94,4.95,0.24,Downtown
21100013,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,125,4.95,0.2,Downtown
21112252,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,90,4.4,0.15,Other
21137609,Yes,Downtown,Other,Entire home/apt,2,1,1,114,4.91,2.91,Downtown
21140065,No,Downtown,Entire condo,Entire home/apt,4,2,2,150,4.65,0.62,Downtown
21150832,No,Downtown,Other,Private room,2,1.5,1,160,NA,NA,Downtown
21163623,Yes,West End,Other,Entire home/apt,2,1,1,143,4.73,4.11,Other
21188818,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,90,4.36,0.14,Other
21264147,Yes,Kitsilano,Entire condo,Entire home/apt,2,1,1,103,4.85,4.02,Kitsilano
21298863,No,Riley Park,Entire home,Entire home/apt,3,2,2,160,5,0.71,Other
21363777,No,Sunset,Other,Entire home/apt,3,1,2,109,5,0.24,Other
21386002,No,Sunset,Entire home,Entire home/apt,6,3,3,308,4.84,0.53,Other
21409855,No,Downtown,Entire rental unit,Entire home/apt,6,2,2,98,4.91,1.25,Downtown
21412468,Yes,Kitsilano,Other,Entire home/apt,4,1,2,127,4.86,6.37,Kitsilano
21412609,Yes,Shaughnessy,Entire rental unit,Entire home/apt,5,1,2,238,4.87,0.89,Other
21527208,Yes,Fairview,Entire condo,Entire home/apt,4,1.5,2,125,4.84,0.26,Other
21549963,Yes,Mount Pleasant,Entire condo,Entire home/apt,2,1,1,143,4.94,0.72,Mount Pleasant
21550757,No,Downtown,Entire condo,Entire home/apt,2,1,2,120,4.67,0.03,Downtown
21564437,Yes,West End,Entire condo,Entire home/apt,3,1,1,265,4.83,3.99,Other
21567998,No,Riley Park,Entire home,Entire home/apt,4,1,2,405,4.95,2.26,Other
21569274,Yes,West End,Private room in home,Private room,1,0,1,96,4.76,2.24,Other
21577211,No,Grandview-Woodland,Other,Entire home/apt,4,1,1,77,4.58,5.32,Other
21581560,Yes,Downtown,Entire condo,Entire home/apt,3,1,2,115,4.93,0.32,Downtown
21633892,No,Fairview,Other,Entire home/apt,3,1.5,2,200,5,0.09,Other
21643708,No,West End,Entire rental unit,Entire home/apt,4,1,1,170,4.5,0.12,Other
21701347,Yes,Downtown,Entire condo,Entire home/apt,6,2,2,172,4.85,5.53,Downtown
21752149,Yes,Hastings-Sunrise,Private room in home,Private room,2,1,1,63,4.92,1.61,Other
21829403,Yes,Kitsilano,Other,Entire home/apt,6,1.5,3,299,4.75,0.5,Kitsilano
21866941,Yes,Kitsilano,Other,Entire home/apt,4,1,2,129,4.8,0.42,Kitsilano
21867315,Yes,West Point Grey,Other,Entire home/apt,4,2,2,110,4.69,0.33,Other
21879605,No,Strathcona,Entire rental unit,Entire home/apt,2,1,1,106,4.93,0.32,Other
21908772,Yes,Downtown,Entire condo,Entire home/apt,5,2,2,299,4.92,1.2,Downtown
21912838,Yes,Kitsilano,Other,Entire home/apt,2,1,1,155,4.93,5.1,Kitsilano
21949883,No,Grandview-Woodland,Entire home,Entire home/apt,4,1,2,153,4.81,2.83,Other
21984466,No,Kitsilano,Private room in home,Private room,2,1,2,92,4.57,0.23,Kitsilano
22032043,Yes,Kitsilano,Other,Entire home/apt,4,1,2,192,4.79,1.22,Kitsilano
22059982,Yes,Hastings-Sunrise,Other,Entire home/apt,4,1,1,69,4.79,4.75,Other
22162819,Yes,Downtown,Entire condo,Entire home/apt,6,1,2,218,4.64,4.08,Downtown
22226357,Yes,Mount Pleasant,Entire home,Entire home/apt,2,1,1,78,4.8,0.49,Mount Pleasant
22228696,No,Kerrisdale,Private room in home,Private room,2,1,1,180,5,0.21,Other
22231178,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,110,4.8,0.27,Other
22295849,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,126,4.8,2.15,Downtown
22298691,Yes,Fairview,Entire condo,Entire home/apt,4,2,2,115,4.17,0.19,Other
22298696,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,90,4.58,0.22,Other
22310305,Yes,Hastings-Sunrise,Other,Entire home/apt,8,2,4,188,4.93,3.77,Other
22326190,Yes,Renfrew-Collingwood,Other,Entire home/apt,2,1,1,87,4.88,4.15,Other
22340533,No,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,140,NA,NA,Mount Pleasant
22377264,No,Downtown,Entire condo,Entire home/apt,2,1,1,73,4.94,0.2,Downtown
22389548,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,100,4.53,0.2,Other
22519199,Yes,West End,Private room in home,Private room,1,1,1,76,4.71,0.8,Other
22659967,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,90,4.35,0.18,Other
22696589,Yes,Downtown Eastside,Private room in home,Private room,2,1,1,121,4.98,1.82,Downtown Eastside
22698900,Yes,West Point Grey,Other,Entire home/apt,2,1,0,164,4.85,1.89,Other
22702051,No,West End,Entire condo,Entire home/apt,4,1,2,95,NA,NA,Other
22702511,No,Downtown,Entire condo,Entire home/apt,4,1,1,94,4,0.02,Downtown
22754630,No,Mount Pleasant,Entire condo,Entire home/apt,2,1,1,146,4.43,1.69,Mount Pleasant
22765822,No,Hastings-Sunrise,Other,Entire home/apt,4,1,2,102,4.92,0.4,Other
22771645,No,Hastings-Sunrise,Entire home,Entire home/apt,4,1.5,2,200,4.82,0.24,Other
22772690,No,Hastings-Sunrise,Other,Entire home/apt,2,1,1,152,4.93,0.15,Other
22850980,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,2,1,1,100,4.93,2.9,Other
22903375,Yes,Fairview,Entire condo,Entire home/apt,4,2,2,120,4.71,0.15,Other
22925127,Yes,Kitsilano,Other,Entire home/apt,4,1,2,175,4.92,4.16,Kitsilano
23002913,No,Marpole,Entire home,Entire home/apt,6,1.5,3,139,4.55,2.33,Other
23065393,Yes,Mount Pleasant,Private room in home,Private room,2,1,1,124,4.8,1.3,Mount Pleasant
23111130,Yes,Downtown,Entire rental unit,Entire home/apt,6,1,1,214,4.87,1.16,Downtown
23121835,Yes,Shaughnessy,Entire home,Entire home/apt,5,1,2,236,4.85,1.52,Other
23144970,Yes,West End,Private room in home,Private room,1,1,1,75,4.73,0.83,Other
23161454,No,Kitsilano,Entire home,Entire home/apt,6,2,3,1045,4.95,1.08,Kitsilano
23172118,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,85,4.71,0.26,Other
23205966,Yes,Downtown,Other,Entire home/apt,4,1,0,183,5,0.11,Downtown
23218832,No,Marpole,Private room in home,Private room,2,1,0,82,4.88,1.64,Other
23238995,Yes,Riley Park,Private room in home,Private room,2,1,1,136,4.92,3.23,Other
23241231,No,West End,Entire rental unit,Entire home/apt,3,1,2,154,4.93,0.72,Other
23274503,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,201,5,0.1,Downtown
23397945,Yes,Kitsilano,Other,Entire home/apt,2,1,1,128,5,2.08,Kitsilano
23481782,Yes,Riley Park,Private room in home,Private room,1,1,1,55,5,0.33,Other
23482800,Yes,Fairview,Entire condo,Entire home/apt,4,2,2,135,4.62,0.23,Other
23485127,Yes,Kitsilano,Other,Entire home/apt,4,1,2,234,4.93,1.27,Kitsilano
23487994,Yes,Shaughnessy,Other,Entire home/apt,3,1,1,99,4.97,5.01,Other
23502564,Yes,Downtown Eastside,Entire home,Entire home/apt,4,1.5,2,167,4.85,1.67,Downtown Eastside
23507938,Yes,Riley Park,Other,Entire home/apt,3,1,2,177,4.99,0.81,Other
23519364,Yes,Downtown,Entire condo,Entire home/apt,6,1.5,2,206,4.89,1.11,Downtown
23528634,Yes,West End,Private room in home,Private room,1,1,1,71,4.72,0.69,Other
23547808,No,Grandview-Woodland,Entire home,Entire home/apt,6,2,4,452,4.79,0.21,Other
23559355,Yes,Downtown,Other,Entire home/apt,4,1,1,215,4.75,0.16,Downtown
23578800,Yes,Downtown,Other,Entire home/apt,4,1,1,215,5,0.08,Downtown
23615592,Yes,Downtown,Other,Entire home/apt,4,1,1,215,5,0.06,Downtown
23615744,Yes,Downtown,Other,Entire home/apt,4,1,1,217,5,0.08,Downtown
23615892,Yes,Downtown,Other,Entire home/apt,4,1,1,235,5,0.03,Downtown
23616175,Yes,Downtown,Other,Entire home/apt,6,2,2,285,5,0.02,Downtown
23631177,Yes,Downtown,Entire rental unit,Entire home/apt,2,2,1,123,4.78,1.31,Downtown
23667593,Yes,Hastings-Sunrise,Entire home,Entire home/apt,8,4,4,549,4.95,1.03,Other
23771188,No,Downtown,Entire condo,Entire home/apt,2,1,1,149,NA,NA,Downtown
23800634,No,Kerrisdale,Entire rental unit,Entire home/apt,3,1,2,315,4.73,0.91,Other
23822741,Yes,West End,Private room in home,Private room,1,1,1,68,4.71,0.63,Other
23827382,Yes,Fairview,Other,Entire home/apt,5,2,3,150,5,0.14,Other
23862530,No,Kensington-Cedar Cottage,Entire home,Entire home/apt,6,2.5,3,285,5,0.17,Other
23916822,Yes,Kitsilano,Entire home,Entire home/apt,6,1.5,3,200,4.83,1.24,Kitsilano
23976574,No,Mount Pleasant,Entire condo,Entire home/apt,4,1,1,130,4.8,0.5,Mount Pleasant
24064917,No,Downtown,Entire condo,Entire home/apt,4,1,1,154,4.71,0.78,Downtown
24066686,Yes,Fairview,Entire condo,Entire home/apt,4,1.5,2,125,4.69,0.18,Other
24066913,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,90,4.45,0.14,Other
24119846,No,Kitsilano,Other,Private room,2,1,1,83,4.82,0.25,Kitsilano
24160835,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,0,80,5,0.45,Downtown
24167131,Unknown,West End,Entire condo,Entire home/apt,4,2,2,140,4.83,0.14,Other
24183433,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,130,4.89,0.31,Downtown
24265852,No,Dunbar Southlands,Private room in home,Private room,4,1,1,135,4.77,0.14,Other
24310129,Yes,Riley Park,Private room in home,Private room,2,1,1,130,4.95,2.45,Other
24353533,No,South Cambie,Entire home,Entire home/apt,4,2,2,180,4.74,0.39,Other
24360698,No,Marpole,Entire rental unit,Entire home/apt,2,1,1,190,NA,NA,Other
24360814,No,Marpole,Other,Private room,2,1,1,141,4.41,0.19,Other
24379068,Yes,Riley Park,Entire home,Entire home/apt,6,1,2,384,4.91,1.03,Other
