id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,price,review_scores_rating,reviews_per_month,neighbourhood
1102914224845698300,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,262,5,0.17,Downtown
41884419,No,Downtown,Entire condo,Entire home/apt,8,2,3,682,4.87,2.26,Downtown
1375024328046124500,No,Downtown,Entire rental unit,Entire home/apt,7,2,3,200,4.72,4.03,Downtown
1301620,Yes,Grandview-Woodland,Other,Entire home/apt,4,1,0,150,4.86,1.62,Other
1272084585431179300,No,Downtown Eastside,Entire rental unit,Entire home/apt,8,2,2,184,4.91,5.62,Downtown Eastside
648571715106497400,No,Dunbar Southlands,Other,Entire home/apt,4,1,2,106,4.61,3.29,Other
1489922069255805e3,Unknown,Victoria-Fraserview,Entire home,Entire home/apt,3,1,1,70,4.9,3.37,Other
54214233,No,West End,Other,Private room,2,1,1,126,5,0.16,Other
1116738529469468800,Yes,Dunbar Southlands,Entire home,Entire home/apt,6,1,3,295,4.94,3.72,Other
1231439106002423300,No,Hastings-Sunrise,Entire home,Entire home/apt,4,1,2,284,NA,NA,Other
52028010,No,Renfrew-Collingwood,Private room in home,Private room,1,1,1,43,4.7,1.22,Other
6863617,Yes,Downtown Eastside,Private room in home,Private room,2,1,1,148,4.92,1.51,Downtown Eastside
811791971762982300,No,Dunbar Southlands,Other,Entire home/apt,8,2,3,158,4.73,2.66,Other
603883328121098400,Yes,Downtown Eastside,Entire condo,Entire home/apt,4,1,2,156,4.85,3.74,Downtown Eastside
1246959388383753700,No,Downtown Eastside,Entire rental unit,Entire home/apt,5,2,2,204,NA,NA,Downtown Eastside
729227659378590300,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,119,5,0.06,Downtown
1207057066249863200,No,Marpole,Other,Entire home/apt,6,1.5,3,358,5,0.07,Other
1465467543974357800,Yes,Mount Pleasant,Other,Private room,2,1,1,157,4.88,1.94,Mount Pleasant
633407688487934100,No,Downtown,Entire condo,Entire home/apt,4,1,2,190,4.89,2.44,Downtown
1480887418412734e3,No,Hastings-Sunrise,Entire home,Entire home/apt,4,1,2,150,NA,NA,Other
1039837151925950700,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,3,1,1,146,5,0.09,Mount Pleasant
48125431,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,2,229,4.8,2.76,Downtown
1245939540135427600,Yes,Kitsilano,Other,Entire home/apt,4,1,2,151,4.91,2.58,Kitsilano
1356961483480672300,No,Downtown,Entire rental unit,Entire home/apt,6,2,3,160,4.47,3.37,Downtown
777802264541579500,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,364,4.97,2.49,Downtown
37394296,No,Kerrisdale,Entire home,Entire home/apt,6,2,3,250,NA,NA,Other
754369199774921900,No,Mount Pleasant,Private room in home,Private room,2,1,1,60,5,0.03,Mount Pleasant
1175093774247227100,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,174,NA,NA,Downtown
1057656565635468200,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,159,NA,NA,Downtown
1224940361559e6,No,West End,Entire condo,Entire home/apt,6,2,2,505,4.36,1.01,Other
1379405405659776300,No,Renfrew-Collingwood,Entire home,Entire home/apt,6,3,3,385,NA,NA,Other
1525847365349057500,No,Sunset,Entire home,Entire home/apt,4,1.5,2,71,NA,NA,Other
1537143413681910800,No,Downtown,Entire condo,Entire home/apt,2,1,0,75,NA,NA,Downtown
13914085,No,Downtown,Other,Private room,2,1,1,401,4.88,1,Downtown
589943890853533300,No,Downtown,Entire condo,Entire home/apt,2,1,1,111,4.72,1.62,Downtown
27472200,Yes,Mount Pleasant,Entire home,Entire home/apt,6,2,3,242,5,0.08,Mount Pleasant
50645426,No,Killarney,Entire home,Entire home/apt,6,2.5,3,342,4.84,1.15,Other
1047254433195391e3,Yes,Downtown,Other,Private room,2,1,1,110,4.99,6.23,Downtown
13673539,No,Kensington-Cedar Cottage,Entire home,Entire home/apt,2,1,1,240,4.8,1.27,Other
1336384193368378600,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,5,1,2,68,4.81,5.44,Downtown Eastside
1516445193310389200,No,Downtown,Other,Private room,2,1,1,129,5,0.59,Downtown
1316438631179386600,No,Kitsilano,Entire home,Entire home/apt,3,1,1,146,4.96,3.38,Kitsilano
1274033305599379700,No,West End,Entire rental unit,Entire home/apt,6,2,2,918,4.6,1.57,Other
50942659,No,Kensington-Cedar Cottage,Other,Entire home/apt,12,2,5,580,4.9,1.53,Other
50057924,No,West End,Entire condo,Entire home/apt,6,2,3,165,3.5,0.04,Other
1500172108570631200,No,West Point Grey,Private room in home,Private room,2,1,1,48,1,0.39,Other
48005143,No,West End,Entire rental unit,Entire home/apt,2,2,1,115,4,0.04,Other
1189973921320229400,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,4,2,1,129,NA,NA,Mount Pleasant
1490499352661295e3,Yes,Downtown,Entire rental unit,Entire home/apt,5,2,3,180,4.75,10,Downtown
50307082,Yes,Downtown,Entire condo,Entire home/apt,4,1.5,1,108,4.82,0.25,Downtown
947192833308451100,No,Hastings-Sunrise,Entire home,Entire home/apt,8,2,3,225,4.8,2.54,Other
11319317,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,0,187,4.81,0.89,Downtown
35869904,No,Downtown,Entire condo,Entire home/apt,3,1,1,300,5,0.39,Downtown
1327067052147948300,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,2,259,4.94,5.09,Downtown
20457117,Yes,Grandview-Woodland,Entire condo,Entire home/apt,5,1,1,255,4.95,0.68,Other
982724914333587100,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,270,5,0.11,Downtown
18617790,Yes,Arbutus Ridge,Other,Entire home/apt,4,1,2,138,4.89,3.31,Other
1451578394236992300,No,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,83,NA,NA,Mount Pleasant
931085965769702e3,No,Dunbar Southlands,Other,Entire home/apt,10,4.5,4,512,4.88,0.6,Other
1150102475735628700,Yes,Downtown Eastside,Other,Entire home/apt,4,1,1,117,5,0.32,Downtown Eastside
1386714363895371e3,No,Shaughnessy,Entire home,Entire home/apt,2,1,1,68,NA,NA,Other
1369934121148198100,Yes,Oakridge,Private room in home,Private room,2,1,1,57,4.94,6.46,Other
52406989,Yes,Downtown,Entire condo,Entire home/apt,6,2,2,291,5,2.29,Downtown
52353085,Yes,Renfrew-Collingwood,Other,Private room,2,1,1,55,4.78,4.26,Other
584211208751510500,No,Mount Pleasant,Entire condo,Entire home/apt,5,1,2,166,4.88,1.7,Mount Pleasant
829923129967110300,Yes,Mount Pleasant,Entire condo,Entire home/apt,7,1,3,755,5,0.47,Mount Pleasant
45369398,No,West End,Entire condo,Entire home/apt,2,1,1,83,NA,NA,Other
23144970,Yes,West End,Private room in home,Private room,1,1,1,75,4.73,0.83,Other
1284985369034496300,Yes,Sunset,Other,Entire home/apt,4,1,1,150,5,1.66,Other
1.0812009447310001e+18,Yes,Fairview,Entire rental unit,Entire home/apt,1,1,1,91,5,0.27,Other
1453048432584027e3,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,178,4.83,2.9,Downtown
26743505,Yes,Grandview-Woodland,Other,Private room,4,1,2,170,4.62,0.56,Other
53016999,Yes,Downtown,Other,Entire home/apt,3,1,0,100,4.94,0.38,Downtown
1481575935670505e3,No,West End,Other,Private room,1,1,1,99,4.89,2.87,Other
586074344204850400,No,Kitsilano,Other,Entire home/apt,3,1,2,330,NA,NA,Kitsilano
1000199604156422100,Yes,Kerrisdale,Other,Entire home/apt,2,1,1,225,4.92,1.44,Other
792998812490913700,No,West End,Entire rental unit,Entire home/apt,3,1,1,100,4.7,0.33,Other
38817452,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,302,4.75,0.14,Downtown
1506954016015944700,No,Hastings-Sunrise,Other,Entire home/apt,7,1,2,96,4.38,3.64,Other
31419801,No,Arbutus Ridge,Private room in home,Private room,2,1,1,75,4.8,3.49,Other
1135693057901985400,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,1,221,4.94,2.51,Downtown Eastside
612467374898116500,No,Fairview,Entire rental unit,Entire home/apt,4,1,1,250,NA,NA,Other
1177741764458214100,No,West Point Grey,Private room in home,Private room,1,1,1,52,5,0.07,Other
700884339979404800,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,3,1,2,160,4.71,0.22,Mount Pleasant
26497482,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,4,1,2,113,4.9,1.6,Other
1201149344357445600,No,Shaughnessy,Private room in home,Private room,2,1,1,149,NA,NA,Other
853889347583467100,No,Grandview-Woodland,Other,Entire home/apt,3,1,0,200,4.87,0.76,Other
882773005147269600,No,Sunset,Entire home,Entire home/apt,2,1,1,110,4.69,2.76,Other
986194063240163200,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,4,2,2,118,4.85,2.18,Other
1492172820460495e3,No,Kerrisdale,Private room in home,Private room,4,1,1,126,5,3,Other
1045805615649593700,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,135,4.77,4,Downtown
1197269688845576e3,No,Marpole,Private room in home,Private room,3,1,3,122,NA,NA,Other
1538855688878748200,No,Victoria-Fraserview,Entire rental unit,Entire home/apt,4,1,2,146,NA,NA,Other
636199700415481300,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,175,5,0.24,Downtown
26846418,No,Downtown,Entire condo,Entire home/apt,4,2,2,209,4.7,3.47,Downtown
805315305952579800,Yes,Mount Pleasant,Entire home,Entire home/apt,2,1,1,150,5,0.22,Mount Pleasant
1298900732866975700,Yes,Hastings-Sunrise,Entire home,Entire home/apt,9,1.5,4,282,4.92,2.32,Other
7054627,No,Victoria-Fraserview,Other,Entire home/apt,3,1,1,97,4.88,0.64,Other
1022795440929148e3,Yes,Marpole,Private room in home,Private room,2,1,1,82,4.89,5.55,Other
1456785698368586500,No,Mount Pleasant,Entire home,Entire home/apt,8,1,4,283,4.31,2.95,Mount Pleasant
1051570691499330300,Yes,Riley Park,Other,Entire home/apt,2,1,1,206,4.91,5.38,Other
793019747797442600,Yes,Downtown,Entire rental unit,Entire home/apt,4,2.5,2,379,5,0.04,Downtown
53172196,Yes,West End,Entire rental unit,Entire home/apt,2,1,1,138,4,0.06,Other
1278536662749437e3,No,Riley Park,Entire home,Entire home/apt,4,1,2,79,4.63,3.93,Other
1363109399134615300,Yes,Sunset,Other,Entire home/apt,2,1,1,83,4.81,4.05,Other
1733307,Yes,Downtown,Entire condo,Entire home/apt,5,1,1,256,4.84,4.44,Downtown
1407741685932672e3,No,Downtown,Entire rental unit,Entire home/apt,6,2,4,283,4.67,3.35,Downtown
797991977818867800,No,Downtown,Entire rental unit,Entire home/apt,6,2,2,180,4.46,2.51,Downtown
1207617240920598500,No,Marpole,Private room in home,Private room,2,1,1,68,4.68,1.59,Other
23667593,Yes,Hastings-Sunrise,Entire home,Entire home/apt,8,4,4,549,4.95,1.03,Other
902299347536167200,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,200,NA,NA,Downtown
1069077822274759e3,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,100,4.86,0.37,Downtown
1491526063898323500,No,Downtown Eastside,Other,Private room,1,1,1,61,NA,NA,Downtown Eastside
1095888424196303100,No,Sunset,Other,Entire home/apt,4,1,1,93,4.59,2.44,Other
1360247642698796500,No,Riley Park,Private room in home,Private room,2,1,1,43,3.86,0.85,Other
1358765302386046700,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,0,131,NA,NA,Downtown
10786475,Yes,Arbutus Ridge,Other,Entire home/apt,4,1,2,150,4.96,0.21,Other
24353533,No,South Cambie,Entire home,Entire home/apt,4,2,2,180,4.74,0.39,Other
1032674944882403700,Yes,Kitsilano,Other,Entire home/apt,4,1,2,295,5,2.05,Kitsilano
1293895307104639200,No,Hastings-Sunrise,Entire home,Entire home/apt,2,1,0,108,4.7,1.81,Other
829152679576545e3,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,143,5,0.45,Downtown
1460495815526214400,No,Downtown,Entire rental unit,Entire home/apt,5,1,2,180,NA,NA,Downtown
971678735171975800,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,4,2,2,180,4.82,1.32,Downtown Eastside
3902807,No,Kitsilano,Other,Entire home/apt,4,2,2,395,NA,NA,Kitsilano
560468362221379e3,Yes,Kitsilano,Entire home,Entire home/apt,7,3,3,297,4.88,0.18,Kitsilano
1013217673117194900,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,1,97,4.79,2.65,Downtown Eastside
784265300876321800,Yes,Mount Pleasant,Entire home,Entire home/apt,4,1,2,175,4.78,3.85,Mount Pleasant
1169962308361463300,Yes,Sunset,Other,Entire home/apt,6,2,2,140,4.8,6.63,Other
1453728581902039e3,Yes,Downtown,Entire rental unit,Entire home/apt,6,0,2,159,4.9,2.24,Downtown
115157575284e7,Yes,Hastings-Sunrise,Other,Entire home/apt,3,1,1,114,4.84,2.12,Other
782740817863252700,Yes,Downtown,Other,Entire home/apt,2,1,0,174,5,0.07,Downtown
637709720539029400,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,132,4.83,0.15,Downtown
1017518430443378e3,No,Mount Pleasant,Private room in home,Private room,2,1,1,75,3,0.05,Mount Pleasant
970431967548785700,Yes,Kitsilano,Private room in home,Private room,2,1.5,1,68,4.88,2.7,Kitsilano
14569204,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,2,1,1,126,4.93,0.96,Mount Pleasant
23976574,No,Mount Pleasant,Entire condo,Entire home/apt,4,1,1,130,4.8,0.5,Mount Pleasant
1113551,No,Kitsilano,Entire home,Entire home/apt,8,2,4,780,4.85,0.36,Kitsilano
1297898245265534200,Yes,Downtown Eastside,Entire home,Entire home/apt,4,1,1,129,4.98,4.21,Downtown Eastside
51263979,No,Renfrew-Collingwood,Other,Entire home/apt,4,1,2,109,4.81,1.52,Other
12603779,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,121,4.7,0.09,Kitsilano
1364106587341156400,No,Mount Pleasant,Private room in home,Private room,4,1,1,55,4.33,0.35,Mount Pleasant
32791067,Unknown,Sunset,Entire rental unit,Entire home/apt,2,1,1,85,5,0.19,Other
1110446940666422400,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,6,1,2,165,4.83,1.33,Other
1539246132554053400,No,Killarney,Other,Entire home/apt,2,1,1,162,NA,NA,Other
1549545872360043500,No,Kensington-Cedar Cottage,Other,Private room,1,1,1,42,NA,NA,Other
1398569335863218400,No,Downtown,Other,Shared room,1,0,1,63,4.5,0.44,Downtown
122477099379746e4,No,Downtown,Entire home,Entire home/apt,2,1,1,117,4.76,2.79,Downtown
50311143,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,2,1,1,107,4.94,3.54,Other
31558615,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,3,1,2,80,4.96,0.3,Other
1475809907769581e3,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,160,4.5,1.4,Downtown
1047198426710632300,No,Arbutus Ridge,Private room in home,Private room,2,1,1,81,4.68,1.5,Other
43497728,No,West End,Entire condo,Entire home/apt,4,1,2,96,4,0.07,Other
53174480,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,2,1,1,88,4.85,8.58,Other
33162928,No,West Point Grey,Other,Entire home/apt,2,1,1,182,5,0.26,Other
1169710097652531200,Yes,West End,Private room in home,Private room,1,1,1,72,NA,NA,Other
25670214,Yes,Hastings-Sunrise,Private room in home,Private room,2,1,1,84,4.9,0.56,Other
1.0666798578689999e+18,Yes,Downtown,Entire rental unit,Entire home/apt,5,2,2,177,5,0.05,Downtown
1515912077028394200,Unknown,Killarney,Entire home,Entire home/apt,8,1.5,3,37,5,6.32,Other
38160401,Yes,West End,Entire rental unit,Entire home/apt,2,1,0,79,4.76,3.66,Other
31294810,Yes,Dunbar Southlands,Private room in home,Private room,1,1.5,1,133,4.93,1.66,Other
28910369,No,Downtown,Entire condo,Entire home/apt,4,1,1,618,4.68,2.48,Downtown
622366987485764900,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,130,4.64,2.77,Downtown
14688071,No,South Cambie,Entire home,Entire home/apt,7,2,3,700,4.85,0.25,Other
1010373029610726100,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,484,4.87,3.49,Downtown
662986229095321600,No,Downtown,Entire condo,Entire home/apt,4,1,2,158,4.61,2.57,Downtown
912400065289847700,No,Downtown,Entire condo,Entire home/apt,4,1.5,2,135,4.82,1.74,Downtown
16232948,Yes,Downtown,Other,Entire home/apt,2,1,1,255,4.83,0.51,Downtown
887967136695027500,Yes,Grandview-Woodland,Other,Entire home/apt,4,1,1,156,4.94,6.43,Other
643629595006449500,Yes,Mount Pleasant,Entire condo,Entire home/apt,2,1,1,295,4.97,2.8,Mount Pleasant
2041582,No,Kitsilano,Entire rental unit,Entire home/apt,4,1,2,500,4.96,1.84,Kitsilano
1296702379535261700,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,214,4.95,5.42,Downtown
1468597400313953300,Yes,Downtown,Entire rental unit,Entire home/apt,8,2,3,306,4.5,1.68,Downtown
42271343,Yes,Riley Park,Other,Entire home/apt,2,1,0,110,4.94,1.93,Other
1431367377507810600,No,Downtown,Entire rental unit,Entire home/apt,4,1,2,546,4.86,2.82,Downtown
1525024096001173800,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,166,5,1,Downtown
28444036,Yes,Grandview-Woodland,Other,Entire home/apt,2,1,1,134,4.98,3.36,Other
1060215421278359e3,Yes,Kitsilano,Entire home,Entire home/apt,4,1,2,213,4.78,2.75,Kitsilano
1200219934479263e3,No,Sunset,Entire home,Entire home/apt,2,1,1,56,4.33,0.74,Other
1352794789836312600,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,2,149,4.86,1.53,Downtown
1035550595539196200,Yes,Grandview-Woodland,Private room in home,Private room,2,1.5,1,58,4.77,4.95,Other
35809985,Unknown,Downtown,Other,Entire home/apt,4,1.5,2,1402,5,0.2,Downtown
1401777578492129500,No,Marpole,Private room in home,Private room,4,1,1,106,4.83,1.83,Other
1222131846498398700,No,Dunbar Southlands,Entire home,Entire home/apt,2,1,1,102,4.94,1.22,Other
40094810,Yes,Hastings-Sunrise,Other,Entire home/apt,2,1,1,117,5,0.25,Other
1532980568346983e3,No,Downtown,Entire condo,Entire home/apt,3,1,0,268,5,2.73,Downtown
1450724833871945e3,No,Downtown,Entire rental unit,Entire home/apt,5,2,2,243,NA,NA,Downtown
650607262159929500,Unknown,Downtown Eastside,Entire condo,Entire home/apt,7,2,3,251,4.94,4.68,Downtown Eastside
45105677,No,West End,Entire condo,Entire home/apt,6,1,3,145,NA,NA,Other
13131513,Yes,Grandview-Woodland,Private room in home,Private room,2,1.5,1,78,4.72,1.25,Other
7548858,No,Mount Pleasant,Other,Entire home/apt,2,1,0,204,4.89,1.18,Mount Pleasant
1019685059194555500,Yes,Downtown,Other,Private room,3,1,1,92,4.93,1.38,Downtown
896692070449107200,Yes,Grandview-Woodland,Entire home,Entire home/apt,6,1.5,3,1900,4.98,2.84,Other
1279392912313138200,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,225,4.65,2.52,Kitsilano
1386714395696081400,No,Shaughnessy,Entire home,Entire home/apt,2,1,1,48,4.09,2.84,Other
6187941,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,170,4.93,0.46,Downtown
7112627,Yes,Fairview,Entire condo,Entire home/apt,4,2,2,276,5,0.11,Other
1291393499843352e3,Yes,Kitsilano,Entire home,Entire home/apt,9,1.5,5,2800,NA,NA,Kitsilano
1046431571265712400,No,West End,Entire rental unit,Entire home/apt,1,1,1,95,NA,NA,Other
3812348,Yes,Riley Park,Private room in home,Private room,2,1,1,91,4.93,6.23,Other
48019527,Yes,Mount Pleasant,Other,Entire home/apt,3,1,1,138,4.89,0.76,Mount Pleasant
50381461,No,Victoria-Fraserview,Private room in home,Private room,1,2,1,50,5,0.1,Other
1244944693024812500,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,240,NA,NA,Downtown
1158164470568182300,Yes,Downtown,Other,Entire home/apt,5,1,2,430,5,1.52,Downtown
616050328255396600,No,Downtown Eastside,Other,Entire home/apt,2,0,2,200,5,0.07,Downtown Eastside
46413421,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,6,2,3,525,5,0.54,Other
35939545,No,West End,Other,Entire home/apt,2,1,0,77,4.91,0.29,Other
1417119355021688300,No,Downtown,Entire rental unit,Entire home/apt,6,2,3,234,4.65,8.18,Downtown
1411715891512807400,Yes,Arbutus Ridge,Entire home,Entire home/apt,4,2,2,158,5,3.61,Other
977870919442336e3,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,2,180,4.69,2.77,Downtown Eastside
1483366595173542100,Yes,Hastings-Sunrise,Entire home,Entire home/apt,2,1,1,96,5,2.31,Other
1510922307364686300,Yes,Fairview,Entire rental unit,Entire home/apt,4,1,1,94,NA,NA,Other
51195391,Yes,Grandview-Woodland,Private room in home,Private room,2,1,1,71,4.89,3.42,Other
558761107575318460,Yes,Hastings-Sunrise,Entire home,Entire home/apt,6,1,3,172,4.89,3.9,Other
858161048503942100,Yes,Hastings-Sunrise,Entire home,Entire home/apt,6,1,3,110,4.85,2.87,Other
745735919084788600,Yes,Downtown,Other,Entire home/apt,2,1,1,140,4.93,0.47,Downtown
624723728831681300,Yes,Downtown,Entire condo,Entire home/apt,2,1,1,210,5,0.38,Downtown
591501265133491e3,No,Dunbar Southlands,Private room in home,Private room,2,1,1,83,5,0.08,Other
754337838073783400,No,Sunset,Private room in home,Private room,2,1,1,95,4.77,4.39,Other
1335899526325524700,Yes,Riley Park,Entire home,Entire home/apt,2,1,1,204,4.96,2.84,Other
1537768844546786300,No,Victoria-Fraserview,Other,Entire home/apt,2,1,1,162,5,1,Other
1202905729963281400,Yes,Arbutus Ridge,Entire home,Entire home/apt,4,1,2,222,4.93,1.79,Other
1374055165121406200,No,Downtown,Other,Private room,2,1,1,91,4.85,4.01,Downtown
1200295307618743e3,Unknown,Downtown,Entire rental unit,Entire home/apt,4,2,2,208,4.75,0.3,Downtown
50448518,Yes,Marpole,Entire condo,Entire home/apt,5,1,1,225,4.92,0.23,Other
8802669,Yes,Renfrew-Collingwood,Other,Private room,2,1.5,1,106,4.97,1.23,Other
634799704188511600,Yes,Downtown,Entire condo,Entire home/apt,3,1,1,133,4.81,5.03,Downtown
29038862,No,Downtown,Other,Private room,2,1,1,35,4.71,1.73,Downtown
813141036861666300,Yes,Hastings-Sunrise,Entire home,Entire home/apt,8,2,3,210,4.82,2.83,Other
715315237221795700,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,6,1,2,163,5,0.19,Mount Pleasant
1445068591850926600,Yes,Downtown,Other,Entire home/apt,6,2,2,532,5,1.11,Downtown
47730733,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,144,5,0.02,Downtown
24273,No,Kitsilano,Entire rental unit,Entire home/apt,6,1,2,171,5,0.11,Kitsilano
1455507267122242300,No,Downtown,Entire condo,Entire home/apt,2,1,1,192,4.47,7.01,Downtown
1330914800442897400,No,Marpole,Private room in home,Private room,2,1,1,92,4.4,4.29,Other
1474103838949869600,Yes,Sunset,Entire home,Entire home/apt,4,1,1,73,4.76,5.15,Other
12604369,Yes,Riley Park,Other,Entire home/apt,4,1,1,159,4.86,4.71,Other
1365540246884694300,Yes,Grandview-Woodland,Private room in home,Private room,2,1,1,76,4.86,13.77,Other
1152356557876985500,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,124,5,0.13,Downtown
22659967,Yes,Fairview,Entire condo,Entire home/apt,3,1,1,90,4.35,0.18,Other
1168245100183046400,Yes,Oakridge,Other,Entire home/apt,6,2,2,315,4.81,1.49,Other
1306181786349739e3,No,West End,Entire rental unit,Entire home/apt,4,2,2,257,4.82,1.04,Other
916231929407852900,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,4,1.5,2,350,5,0.92,Downtown Eastside
20361528,Yes,Renfrew-Collingwood,Private room in home,Private room,2,1,1,83,4.89,2.65,Other
1156686144093382700,Yes,Dunbar Southlands,Entire home,Entire home/apt,6,2,3,204,4.96,4.05,Other
18273285,Yes,Kitsilano,Entire home,Entire home/apt,4,1,3,343,5,1.02,Kitsilano
34126347,Yes,Dunbar Southlands,Other,Entire home/apt,2,1,1,86,4.84,6.54,Other
4108794,No,Kitsilano,Other,Entire home/apt,4,1,2,375,4.98,2.85,Kitsilano
626376751841911700,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,169,4.9,5.01,Downtown
967707115811759200,No,Downtown Eastside,Entire rental unit,Entire home/apt,3,1,2,180,4.75,1.49,Downtown Eastside
939961285038560800,Yes,Kitsilano,Other,Entire home/apt,3,1,1,129,5,0.26,Kitsilano
20436839,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,68,NA,NA,Other
1243457989204591600,No,Downtown Eastside,Entire rental unit,Entire home/apt,2,3,1,305,4,0.36,Downtown Eastside
9016662,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,68,NA,NA,Other
1323393607061434400,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,163,4.83,2.28,Downtown
1297300976493459500,No,Kitsilano,Private room in home,Private room,2,1,1,108,5,0.28,Kitsilano
853739951278303900,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,4,2,1,358,4.99,2.47,Downtown Eastside
1391609414612909800,Yes,Victoria-Fraserview,Other,Entire home/apt,2,1,1,99,5,2.88,Other
1526437917273354200,No,Kitsilano,Entire home,Entire home/apt,4,1,2,370,NA,NA,Kitsilano
47579266,Yes,Dunbar Southlands,Entire home,Entire home/apt,5,2.5,3,656,4.86,2.11,Other
602913401013531800,Yes,Sunset,Entire rental unit,Entire home/apt,3,1,1,106,4.87,2.22,Other
1172682165183334e3,No,Hastings-Sunrise,Private room in home,Private room,2,2.5,1,80,4.2,0.38,Other
1460632829166546200,No,Dunbar Southlands,Private room in home,Private room,2,1,1,112,4.56,2.11,Other
1478347212607308800,No,Dunbar Southlands,Entire home,Entire home/apt,4,2,2,163,5,3.46,Other
1409363423981657e3,Unknown,Hastings-Sunrise,Entire home,Entire home/apt,6,1,2,217,4.67,2.09,Other
1351188165035435300,No,Mount Pleasant,Entire home,Entire home/apt,7,4,4,195,NA,NA,Mount Pleasant
1473964685735490600,No,Dunbar Southlands,Private room in home,Private room,1,1,1,93,5,0.91,Other
1421448295797162e3,Yes,Shaughnessy,Entire home,Entire home/apt,16,8,7,808,NA,NA,Other
909979958102017400,No,Victoria-Fraserview,Other,Entire home/apt,3,1,1,92,4.69,3.91,Other
989281400097097900,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,115,4,0.04,Downtown
1351178726347243e3,No,Mount Pleasant,Private room in home,Private room,2,1,1,55,5,0.18,Mount Pleasant
43669480,Yes,Marpole,Entire rental unit,Entire home/apt,2,1,1,90,4.89,0.34,Other
8371276,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,2,192,4.89,0.85,Downtown
46585566,Yes,Downtown,Entire rental unit,Entire home/apt,5,1,2,82,4.75,6.23,Downtown
981075391478427e3,Yes,Hastings-Sunrise,Entire home,Entire home/apt,10,3,3,254,4.96,4.76,Other
14248978,Yes,Downtown Eastside,Entire home,Entire home/apt,2,1,1,149,4.94,2.75,Downtown Eastside
1490543974504361500,Yes,West End,Entire rental unit,Entire home/apt,5,2,3,385,NA,NA,Other
1490215859966932e3,No,Kitsilano,Entire home,Entire home/apt,6,1.5,3,305,5,4,Kitsilano
1306770999659307e3,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,199,NA,NA,Downtown
